,Địa điểm,Tên người dùng,Liên kết,Đánh giá chung,Ngày đánh giá,Tiêu đề,Nội dung
601,Gà rán và Mì Ý - Jollibee - BigC An Lạc,myngoan,https://www.foody.vn/thanh-vien/myngoan,1.0,08/07/2019 ,Jollibee làm ăn dối trá,"20h20 ngày 8-7-2019 mình có đặt giao hàng qua Now, vẫn còn đặt được bình thường, phải chi ngay lúc đó huỷ luôn mình ko nói gì, 20 phút sau dt nói với mình cho phép huỷ, kiểu nói chuyện mà vừa nói với mình vừa tắt tiếng khi mình nói để ko nghe vậy, nếu không muốn làm việc thì đừng buôn bán và giao hàng nữa, bé nhà mình đợi tối vậy thì thôi chứ. Đưa ra hết lí do này lí do nọ mặc dù lúc mình đặt vẫn chưa nghỉ bán, nhân viên ở ngoài thì cười cợt, nói chuyện dt với khách hàng thì người ngoài sai khiến ngừoi khác nói, chắc kiểu muốn nghỉ sớm. Mình hỏi nhân viên nói chuyện với mình là ai ngừoi đó nói tên NGUYÊN HAY TÊN QUYÊN j đó. Cửa hàng làm ăn như vậy nên riết ko còn ai muốn ăn."
602,Gà rán và Mì Ý - Jollibee - BigC An Lạc,Vân Vy,https://www.foody.vn/thanh-vien/Vanvy_19,4.8,26/09/2018 ,Jollibee - BigC An Lạc,"Tiệm khá là đông nhân viên nhưng đợi món hơi lâu nhưng khách vắng vì chủ yếu order cho khách mang về là nhiều.nhân viên khách vui vẻ nhiệt tình
Giá cả hợp lý rất rẻ.không gian rộng"
603,Gà rán và Mì Ý - Jollibee - BigC An Lạc,thảo my,https://www.foody.vn/thanh-vien/mymyyun,8.4,06/09/2018 ,Delicious,"Nhà gần Big C nên qua ăn suốt. Món mình thích nhất chính là mì ý ở đây, hơi bị ghiền món này luôn. Sợi mì mềm, nước sốt ngon vừa miệng, lớp phô mai beo béo. Thái độ nhân viên khá tốt. Do làm thẻ thành viên nên cứ ăn vào thứ 3 là được tặng 1 món khác nhau."
604,Gà rán và Mì Ý - Jollibee - BigC An Lạc,Lan Nguyễn,https://www.foody.vn/thanh-vien/ylan0301,8.4,04/08/2018 ,Jollibee - BigC An Lạc,"Vị trí cũng dễ tìm nằm ngay trong BigC An Lạc kế bên Highlands Coffee. Hôm nay mình vô Jollibee có gọi hai phần cơm gồm: cơm tỏi + súp gà + rau củ trộn + cá sốt ngũ vị + nước ngọt. Về phần cơm thì ngon vừa miệng. Rau củ trộn thì kg cứng cũng kg mềm nói chung cộng thêm nước sốt thì vừa ăn. Về phần cá sốt ngũ vị thì ăn giòn ngon nếu mình ngửi kg lầm có thêm khoai môn. Phần súp gà thì hơi lạc nhưng bù lại phần củ cà rốt, su, bắp, gà mềm ngon. Về phần kem thì ngon khỏi nói."
605,Gà rán và Mì Ý - Jollibee - BigC An Lạc,Thành Tín Lý,https://www.foody.vn/thanh-vien/Meow253,1.0,20/07/2018 ,Đặt hàng mà không thấy giao còn ghi Completed rồi nữa chứ :),"Khoảng trưa trưa 11,12h gì ấy, gia đình mình thấy đói nhưng lười ra ngoài ăn nên có order ở jollibee vì nhìn mới mới lạ lạ định thử lần đầu xem như thế nào. Mình đặt xong thì cũng có chị nhân viên gọi đến xác nhận là 12h50 giao. Hơi trễ nhưng mình cũng chấp nhận. Mình đợi tới gần 1h mà vẫn chưa thấy shipper gọi cho mình xuống lấy đồ ăn. Nên mình lên foody coi tới bước nào rồi thì thấy đã Complete. Tại sao? Mình có gọi lại cho chị nhân viên ấy rồi có giọng người nước ngoài nói gì đó, chắc tổng đài bị gì hay sao mình không biết. Mình đã báo cáo cho foody.Sau đó mình đợi mãi thì vẫn không thấy nên gia đình mình đành xuống chung cư kiếm quán nào đó ăn. Rồi đến khi gia đình mình ăn gần xong rồi thì có anh nhân viên bên Jollibee hỏi là mình có nhận được hàng chưa. Mình nói là chưa rồi ảnh nói là tại shipper đi lâu quá chưa thấy nên ảnh gọi điện hỏi mình. Tại sao shipper chưa giao tới lại ghi là đã hoàn thành?! Mình huỷ đơn hàng rồi ảnh xin lỗi gọi shipper lấy hàng về. Mình không biết do có phải trời nóng quá không nên shipper làm biếng giao :))). Nhưng ít ra bên đó cũng xin lỗi. Chắc sau vụ này mình không đặt Jollibee nữa đâu, bye thiệt là phí thì giờ mà =)."
606,Gà rán và Mì Ý - Jollibee - BigC An Lạc,Trần Thanh Nhã,https://www.foody.vn/thanh-vien/nha.ttt3566,7.8,13/10/2017 ,Jollibee - BigC An Lạc,"Vị trí: nằm gần cửa ra vào của BigC kế highland.
Giá cả: giá trung bình, một phần mì ý chỉ từ 30k, mình hay ăn trưa ở đây một phần cơm gà viên chỉ có 20k. Con gái ăn 1 phần là đủ no.
Chất lượng: dù ngày đông hay vắng thì muỗng nĩa luôn có sẵn. Khăn giấy cần thêm thì xin trực tiếp nhân viên tại quầy. Mì ý ngon, trong các thương hiệu gà rán thích nhất Jollibee vì có món mì ý.
Dịch vụ: Nhân viên thân thiện và vui vẻ. Có hôm mang đồ ăn ngoài vào ngồi chung với bạn mà nhân viên không hề khó chịu hay tỏ thái độ.
Không gian: Tuy hơi nhỏ nhưng có tấm ngăn làm nhiều khoảng không, nhìn khá thoáng. Bàn ghế tuy xếp liền kề nhau nhưng vẫn không bị chật chội."
607,Gà rán và Mì Ý - Jollibee - BigC An Lạc,Kiệt NG~,https://www.foody.vn/thanh-vien/tuankiet.nguyen.1257,8.6,12/10/2017 ,Tốt,Gà rán ngon + mì ý tuyệt + bánh xếp gà quay ngon trừ khoai tây ướp quá nhiều muối khá mặn ai ăn thì chú ý ! Nói chung chất lượng tốt giá rẻ nhưng mỗi lần vào ăn phải gửi xe mới yên tâm !
608,Gà rán và Mì Ý - Jollibee - BigC An Lạc,Yue The,https://www.foody.vn/thanh-vien/yuethe,5.6,03/09/2017 ,Thái độ phục vụ không tốt,"Mình xếp hàng đã đời, xong đến lượt mình thì tính cho người khác, trong khi khách hàng đó không xếp hàng, còn đến sau mình, mình hỏi thì bảo mình đợi xíu, ngộ ghê, vậy sau này chắc đến đây không cần xếp hàng nhỉ?"
609,Gà rán và Mì Ý - Jollibee - BigC An Lạc,Thuý Vy Thuý Vy,https://www.foody.vn/thanh-vien/hipposexy96,8.0,13/08/2017 ,Phần ăn 109k,"Mình ăn 2 người nên kêu combo 109k gồm 2 gà cay 2 mì ý và 2 ly soda
- gà: không hiểu sao mấy quán ăn nhanh lúc nào cũng kêu hết phần đùi không thì hết phần cánh, còn ức với má đùi không à. Đợt này mình tính kêu phần đùi cay nhưng hết còn ức, má đùi với cánh, nói là hết vậy thôi chứ thiệt ra vẫn còn ở bên trong mà do người ta không làm thôi. Nếu muốn đùi thì phải đợi 20p lận nên từ bỏ🤣🤣
- cánh gà cay thịt không quá bở ăn vừa miệng, ăn đĩa mì xong mình mới xơi qua gà nên gà không được nóng như lúc đầu nhưng mà cũng không quá ngán👌
- mì ý: có thịt bằm xúc xích với miếng vuông dẹp dẹp nự jambong nên mình cũng không biết là gì, có phô mai sợi rắc ở trên mà hơi ít😑. Ăn ngon nước sốt không quá sệt cũng không quá lỏng vị vừa ăn👍 mà phần hơi ít
- nước: phần này kèm 2 ly soda mà mình đổi 1 ly soda thành 1 ly trà sữa thái đỏ( không bù thêm tiền ). Có 2 vị soda là việt quất với dâu, mình thấy dâu ngon hơn việt quất. Trà sữa thì lúc trước mình uống ngon hơn còn lần này thì không thấy ngon bằng với hơi ngọt ( nên uống kèm thạch thì ngon hơn )
- kem: mình kêu ly kem việt quất với kem ốc quế socola. Kem ốc quế có rắc ngũ cốc ở trên với vài miếng việt quất, còn ở dưới là kem bình thường với siro
- kem ốc quế: mọi hôm mình ăn kem vani đợt này đổi kem socola, do socola phủ lên sẽ cứng lại nên phải gặm hết socola ở ngoài mới ăn được bên trong mà mình thấy kem bên trong bị chảy nhanh hơn bình thường. Socola hơi ngọt mình không thích lắm. Ốc quế dòn ngon
- nhân viên phục vụ rất nhiệt tình, cười thân thiện với khách không cau có cãi lại lý do lý trấu với khách như popeyes👍
Khi tới số thứ tự lấy đồ ăn thì có nhân viên tới hỏi khách số mấy rồi bưng dùm khách luôn (chỉ khi ít khách mới có trường hợp này, đông thì ít hơn)
- không gian thì hơi nhỏ, có tầm chục bàn ở dưới với chục bàn ở trên lầu
- đãi sinh nhật: ở đây có những phần combo cho 10 người có thể chọn tuỳ thích"
610,Gà rán và Mì Ý - Jollibee - BigC An Lạc,kieutrang287,https://www.foody.vn/thanh-vien/kieutrang287,9.8,21/07/2017 ,Gà rán and mì ý,"mua phần mì ý 70k bao gồm: 1 mỳ ý, hai miếng gà giòn không xương, 1 khoai chiên (nhỏ hay vừa gì đó) và 1 ly nước ngọt. Về phần mì ý thì rất ngon, nước sốt đậm đà với phô mai béo béo; còn gà giòn . Nhân viên thì rất dễ thương, vui vẻ, nhiệt tình với khách, lúc đem đồ ra cho mình còn cười với chúc ngon miệng"
611,Gà rán và Mì Ý - Jollibee - BigC An Lạc,My Happiest Moment,https://www.foody.vn/thanh-vien/ng0wanhuui,6.8,28/11/2016 ,Jollibee - BigC An Lạc,"Bữa đói quá nên về là quốc luôn quên chụp. Hôm đó đi siêu thị mua mấy món lặt vặt về, cũng thèm mì ý lâu rồi nên định bụng vào jollibee mua về ăn. Bữa đó mình mua phần mì ý 70k bao gồm: 1 mỳ ý, hai miếng gà giòn không xương, 1 khoai chiên (nhỏ hay vừa gì đó) và 1 ly nước ngọt. Về phần mì ý thì rất ngon, nước sốt đậm đà với phô mai béo béo; còn gà giòn không xương thì khô, với không giòn (mình nghĩ jollibee chỉ hợp về mì ý thôi tại lúc trước mình cũng có ăn gà của jollibee cũng khô và nhạt nhạt sao í). Nhân viên thì rất dễ thương, vui vẻ, nhiệt tình với khách, lúc đem đồ ra cho mình còn cười với chúc ngon miệng, nhưng tại đột xuất quá nên mình bị đơ nên cũng quên cảm ơn."
612,Gà rán và Mì Ý - Jollibee - Âu Cơ,Nyny,https://www.foody.vn/thanh-vien/parislthp,6.4,29/01/2021 ,Ngon,"Order qa NOW lấy midranda cam - nhiều tương thì cho pepsi và 1 bịt tương ngọt cho 1 hộp spagetti lớn và 1 miếng gà Ăn sao cho hết 😒

Nhưng mì nóng hổi và gà giòn Vớt vát lại đc tí"
613,Gà rán và Mì Ý - Jollibee - Âu Cơ,Vân Anh Nguyễn,https://www.foody.vn/thanh-vien/oovakloo,8.2,30/10/2020 ,Jollibee -***,"Ăn gà rán nhiều nơi, lần đầu tiên có quán gọi khách báo là hết đùi với ức như khách yêu cầu rồi, đổi qua cánh được không. Ở những chỗ khác cho dù mình đặt đùi mà hết thì quán vẫn giao ức/cánh mà không báo khách 1 tiếng. Điểm cộng cho nhân viên
Gà Jollibee ăn vừa miệng, không bị mặn quá như Popeyes"
614,Gà rán và Mì Ý - Jollibee - Âu Cơ,Tín Nguyễn,https://www.foody.vn/thanh-vien/nmttin.seo,1.0,07/08/2019 ,Chỉ biết xin lỗi,"Mình nhận hàng trễ bên cửa hàng báo sót đơn. Mưa gió ship trễ 30p 45p mình đợi được, nhưng báo sót đơn xong trễ gần 2 tiếng luôn thì hỏi sao không nóng.

Đầu tiên, mình phải điện thoại ngược lại tổng đài hỏi sao cả tiếng rồi chưa giao tới, chi nhánh liên hệ lại xác nhận lại là sót đơn, nếu mình không gọi lại kêu tổng đài kiểm tra chắc bữa đó ăn mì luôn rồi (không chết đói nhưng khá bực mình vì chờ)

Vẫn chưa xong, sau khi xin lỗi rồi, xác nhận đơn này sau 15p nữa sẽ tới, nhưng vẫn trễ thêm 10p. Tổng 2 lần trễ thì phải 2 tiếng có.

Đã vậy còn gửi mình thì không đúng như option mình chọn từ đầu (Đùi, má đùi nhưng giao 3 cái cánh). Có đền bù cho mình thêm 1 hộp mí ý và mấy phiếu giảm giá. Đền bù có ý nghĩa gì, mình đặt phần ăn là đủ cho mình rồi, đền hộp mì ý mình cũng ăn có nổi đâu. Và mình sẽ không ghé quán nữa nên tặng phiếu giảm giá cũng như không thôi."
615,Gà rán và Mì Ý - Jollibee - Âu Cơ,Châu Lê,https://www.foody.vn/thanh-vien/foodee_qtjlyulg,1.0,06/08/2019 ,Phục vụ quá kém,"Báo 45p nhận hàng mà đợi 1 tiếng rưỡi chưa có (20h báo nhận hàng mà 21h hơn còn thông báo giao hàng). Nóng ruột điện thoại hotline thì kêu sót đơn, đã vậy còn không lấy đúng option đã chọn."
616,Gà rán và Mì Ý - Jollibee - Âu Cơ,Thanh Xuân,https://www.foody.vn/thanh-vien/pink_balloon_04,1.0,10/07/2019 ,Em xin lỗi và không ai biết,"Đặt hàng qua now lúc 11g, thấy now hiện nhận đơn rồi 11g30, 1 nhân viên nam gọi tới giọng cục xúc kêu 12g05 mới giao tới, 12g15 chính thức nhận được hàng.
Nhân viên Now: xin lỗi chị này do jolibee giao -> đổ cho jolibee. Nhân viên tổng đài nam ban đầu giọng cục xúc: em không biết do Now gửi đơn cho em, em mới nhận được à -> đổ cho now. Nhân viên giao hàng hỏi sao giao trễ: em không biết do now đưa đơn trễ -> đổ tiếp cho Now.
Nhân viên cửa hàng Jolibee gọi: em không biết do tổng đài và do khách trước.
Nhân viên tổng đài tiếp đến gọi và lần này xác nhận luôn là nhận đơn từ now lúc 11g14, hỏi sao tới 12g15 mới nhận được hàng thì lại em xin lỗi,...
Đến lúc này cảm thấy nghe xin lỗi no rồi nên thôi bảo em chị nghe đủ rồi.
Cứ xin lỗi r đổ cho người khác. Các bạn đâu có lỗi đâu vậy tại sao phải xin lỗi???
Chưa kể đến nhìn 2 miếng gà ko xương nguội ngắt mà chán.
Lần thứ 2 thất vọng về jolibee sau lần 1 tại cộng hòa ăn tại quán nhận được khoai màu mém tí nữa đen và nguội ngắt. Kêu bạn ấy đổi cho mình. Bạn ấy mang khoai mà mình trả lại bỏ tiếp vào nồi chảo dầu đen ấy rồi mang ra cho mình ???"
617,Gà rán và Mì Ý - Jollibee - Âu Cơ,Khôi Nguyễn,https://www.foody.vn/thanh-vien/vietkhoing,4.2,30/06/2019 ,"Đặt ship , đem đến đổ 2 phần",Sau không order bên mình nữa
618,Gà rán và Mì Ý - Jollibee - Âu Cơ,Phượng Cindy,https://www.foody.vn/thanh-vien/phamngocphuong_02,3.0,03/06/2019 ,Thái độ chú bảo vệ kém,"Mình ăn jollibee lần thứ n rồi. Không chê gì được chỉ trừ lần này vì chú bảo vệ giữ xe mình cho 1 sao. Hôm chủ nhật lúc tầm 7h khúc ngã tư âu cơ gần quán rất hay đông kẹt xe. Mình đi từ hướng âu cơ ra lê đại hành ý. Vì xe đông nên mình phải rẽ mãi mới qua được mặt tiền của jollibee bên âu cơ xe chưa hề tắt máy mình thấy phía đó có chỗ trống nhưng k chắc được để hay không liền hỏi anh giữ xe lúc đang đeo tai phone nghe nhạc là Anh ơi để xe bên này được không ạ! Mình chưa dăt vô chỉ dừng ở góc để hỏi thôi. Anh đó nói không được đâu em mang qua bên kia gửi nha. Mình và bạn trai đang tính lùi xe qua bên mặt kia thì một chú bảo vệ lớn tuổi rồi quát rõ to. Sao để xe bên đó lười đến nỗi k mang qua đây được ah! Nghĩ mà muốn cho chú cái dép ghê nếu chú k lớn tuôi. Mình nhìn ông ấy bằng con mắt toé lửa còn bạn trai mình bực quá quay qua nói mình đi thôi em. Thử hỏi bọn mình đã làm gì sai, đã dựng xe k hỏi chưa hay đã gửi rồi bay vô ăn chưa mà quát nạt giữ vậy trong khi mình hỏi rất đàng hoàng. Bảo vệ vậy mà khách vô được mới lạ đuổi khách kiểu bất cần thì ok mình cũng chẳng cần nhé"
619,Gà rán và Mì Ý - Jollibee - Âu Cơ,Hoàng Việt,https://www.foody.vn/thanh-vien/quyma.pig,9.4,10/08/2018 ,Phần ăn chất lượng.,"Khen: 97.000 cho 2 phần mỳ ý Lớn, 2 Coca, 1 khoai tây vừa phô mai sữa, 1 kem là quá tuyệt.

Chê: Quản lý lúc 1h30 phục vụ thiếu chuyên nghiệp."
620,Gà rán và Mì Ý - Jollibee - Âu Cơ,vi hoang,https://www.foody.vn/thanh-vien/hoangvi0420,8.0,06/08/2018 ,Ngon,"Mình hay tới đây ăn , và ăn theo combo km , khá ấn tượng vs gà sốt . Theo mình là cực ngon luônnn , giá lại hợp túi tiền 😂 lần đầu mình tới còn được làm thẻ thành viên nữa 👌 chất lượng và phong cách phục vụ ok ạ . Sẽ quay lại ăn"
621,Gà rán và Mì Ý - Jollibee - Âu Cơ,Kaia Ly,https://www.foody.vn/thanh-vien/kaia.ly,9.4,23/07/2018 ,⭐️⭐️⭐️⭐️⭐️,"16g45 order 17g ship tận răng. ☑️
Đồ ăn thì nóng hổi, rất vừa ăn, ngon. ☑️
Shipper hiền, thân thiện nữa. ☑️
Sẽ ủng hộ tiếp!!!"
622,Gà rán và Mì Ý - Jollibee - Âu Cơ,Xuyên Lê,https://www.foody.vn/thanh-vien/lethixuyen1992,8.2,23/05/2018 ,Mỳ ngon,"Đến chỉ để ăn mì
Nóng hổi và ngon miệng
Mình gọi thêm salad ăn cho có chất rau"
623,Gà rán và Mì Ý - Jollibee - Âu Cơ,Trinh Giang,https://www.foody.vn/thanh-vien/trinhgiang,7.0,08/04/2018 ,"Mì ý ngon, quán sạch và giá cũng ổn","Jollibee hay có mấy combo khuyến mãi lắm, có khi mình đi có combo một người 38k, hôm nay đi thì có combo 2 người 139k. Giá mềm lắm luôn, mỳ ý ăn rất ngon, miếng gà giòn, khoai chiên cũng giòn. Ở đây mình còn thích trà sữa thái đỏ nữa nhưng 1 ly nhỏ xíu mà giá hơi mắc. Quán rộng rãi, sạch sẽ lắm. Không gian thoáng mát, trang trí thu hút mấy bé nhỏ. Nhân viên hơi ít mình muốn kiếm một người hỏi nhà vệ sinh với pass wifi nhưng mà chẳng thấy ai, bàn cũng ít dọn nữa, mình kiếm bàn ngồi mà toàn còn mâm ăn của khách để lại. Mong quán nên chăm chút thêm về vấn đề này"
624,Gà rán và Mì Ý - Jollibee - Âu Cơ,Huy HoàNg,https://www.foody.vn/thanh-vien/huy.hoang0207,8.2,18/03/2018 ,Mì ý,"Jollibee là thương hiệu lâu năm, thường nổi với món gà rán mà mình thích mì Ý ở Jollibee hơn, thuộc tầm rẻ mà ăn ổn. Phần ăn rất nhiều, sốt cà làm ổn, vừa vị. Ăn kèm thêm phần khoai tây chiên nhỏ là no cả buổi. Chi nhánh trên Âu Cơ gần nhà mình, hẹn bạn đi ăn cũng tiện. Nhân viên phục vụ dạng fastfood nhanh gọn, tương ớt - tương cà tự lấy. Ngoài pepsi giờ Jollibee có bán thêm trà sữa nữa. Nói chung ok."
625,Gà rán và Mì Ý - Jollibee - Âu Cơ,thùy trang Nguyễn,https://www.foody.vn/thanh-vien/nganbaobao,6.4,01/02/2018 ,Giao hàng,Mình đặt giao hàng ở jollibee trên web nhiều lần rồi. Hôm nay mình thấy chị nhận điện thoại ko có tâm tí nào. Đừng thấy ngta lịch sự mak làm tới !!!
626,Gà rán và Mì Ý - Jollibee - Âu Cơ,Quốc Vũ,https://www.foody.vn/thanh-vien/anhquoc1410,8.8,29/11/2017 ,Good,"Hôm nay đi học về tiện đường ghé vào Jollibee
Quán đẹp, sáng sủa và sạch sẽ. Mấy chị nhân viên rất chi là nhiệt tình và dễ thương, vừa vào là đã nghe câu chào và lúc về cũng mở sẵn cửa cho mình. Vốn thích burger và là sinh viên hết tiền nên mình chỉ kêu 1 burger thịt nướng BBQ😝 Burger ăn tạm được, miếng thịt ướp thấm vị, riêng phần sốt chua ngọt chắc không hợp khẩu vị nên mình thấy hơi ngọt. Sẽ quay lại để thử các món khác 😁"
627,Gà rán và Mì Ý - Jollibee - Âu Cơ,Trần Thanh Nhã,https://www.foody.vn/thanh-vien/nha.ttt3566,7.6,22/10/2017 ,Jollibee - Âu Cơ,"Lần nào đến Jollibee nhất định gọi mì ý. Cọng mì vừa chín tới không bị bở cũng không bị dai. Sốt của mì ý vừa ăn có thêm vị béo béo của phô mai bào. Jollibee không bị nhạt nhoà với các thương hiệu gà rán khác 1 phần là do có món mì ý.
Giá cũng vừa túi tiền. Mì ý tầm 40k, gà rán đang có chương trình giảm giá hình như còn 30k/miếng.
Gà rán theo mình thì ướp nhạt hơn Popeye's, mình thích ăn nhạt nên cảm thấy Jollibee ngon hơn.
Nước uống cũng không có gì đặc sắc cho lắm.
Nhân viên thân thiện và nhanh nhẹn.
Vị trí hơi bất tiện vì đường Âu Cơ thường kẹt xe :((("
628,Gà rán và Mì Ý - Jollibee - Âu Cơ,Quyên Nguyễn,https://www.foody.vn/thanh-vien/Quyenshiro,7.4,12/09/2017 ,Khá tốt,"Đầu tiên là phục vụ: phục vụ tốt. Nhanh nhẹn. Thân thiện.
Không gian : rộng rãi, mát mẻ và sạch sẽ.
Món ăn: Mình gọi đùi gà cay nhưng ko có nên ăn ức gà, ức gà thịt hơi bột nhưng vị thì vừa miệng. Mì ý thì bình thường không có gì đặc biệt.
Giá cả: giả ở đây thì vừa phải rồi không có gì phải nói 😊
Nói chung ở đây khá tốt! 😄"
629,Gà rán và Mì Ý - Jollibee - Âu Cơ,Ryan Tran,https://www.foody.vn/thanh-vien/tuan.tran7311,7.8,29/08/2017 ,Jollibee Âu Cơ,"Buổi trưa cuối tuần không biết ăn gì nên order gà vs mỳ ý Jollibee về ăn vì mình ăn vài lần thấy cũng ok nha.
Hai phần này hết 62k hen. Mỳ ăn vừa miệng, cọng mỳ vừa chín tới, sốt cà chua phô mai béo béo.
Gà chiên giòn nhưng khá nhiều dầu.
Nhân viên giao hàng nhiệt tình dễ thương"
630,Gà rán và Mì Ý - Jollibee - Âu Cơ,Thuý Vy Thuý Vy,https://www.foody.vn/thanh-vien/hipposexy96,7.2,12/08/2017 ,Phần gà 109k,"Mình ăn 2 người nên kêu combo 109k gồm 2 gà cay 2 mì ý và 2 ly soda
- gà: không hiểu sao mấy quán ăn nhanh lúc nào cũng kêu hết phần đùi không thì hết phần cánh, còn ức với má đùi không à. Đợt này mình tính kêu phần đùi cay nhưng hết còn ức, má đùi với cánh, nói là hết vậy thôi chứ thiệt ra vẫn còn ở bên trong mà do người ta không làm thôi. Nếu muốn đùi thì phải đợi 20p lận nên từ bỏ🤣🤣
- cánh gà cay thịt không quá bở ăn vừa miệng, ăn đĩa mì xong mình mới xơi qua gà nên gà không được nóng như lúc đầu nhưng mà cũng không quá ngán👌
- mì ý: có thịt bằm xúc xích với miếng vuông dẹp dẹp nự jambong nên mình cũng không biết là gì, có phô mai sợi rắc ở trên mà hơi ít😑. Ăn ngon nước sốt không quá sệt cũng không quá lỏng vị vừa ăn👍 mà phần hơi ít
- nước: phần này kèm 2 ly soda mà mình đổi 1 ly soda thành 1 ly trà sữa thái đỏ( không bù thêm tiền ). Có 2 vị soda là việt quất với dâu, mình thấy dâu ngon hơn việt quất. Trà sữa thì lúc trước mình uống ngon hơn còn lần này thì không thấy ngon bằng với hơi ngọt ( nên uống kèm thạch thì ngon hơn )
- kem: mình kêu ly kem việt quất với kem ốc quế socola. Kem ốc quế có rắc ngũ cốc ở trên với vài miếng việt quất, còn ở dưới là kem bình thường với siro
- kem ốc quế: mọi hôm mình ăn kem vani đợt này đổi kem socola, do socola phủ lên sẽ cứng lại nên phải gặm hết socola ở ngoài mới ăn được bên trong mà mình thấy kem bên trong bị chảy nhanh hơn bình thường. Socola hơi ngọt mình không thích lắm. Ốc quế dòn ngon
- nhân viên phục vụ rất nhiệt tình, cười thân thiện với khách không cau có cãi lại lý do lý trấu với khách như popeyes👍
Khi tới số thứ tự lấy đồ ăn thì có nhân viên tới hỏi khách số mấy rồi bưng dùm khách luôn (chỉ khi ít khách mới có trường hợp này, đông thì ít hơn)
- không gian thì hơi nhỏ, có tầm chục bàn ở dưới với chục bàn ở trên lầu
- đãi sinh nhật: ở đây có những phần combo cho 10 người có thể chọn tuỳ thích"
631,Gà rán và Mì Ý - Jollibee - Âu Cơ,Ngoc Bich Nguyen Le,https://www.foody.vn/thanh-vien/nguyenlengocbich260896,9.6,04/08/2017 ,Nhân viên rất thân thiện,"Thích Jollibee 1 phần vì khẩu vị của mình khá hợp với nơi đây, 1 phần vì nhân viên siêu siêu dễ thương, cực kì nhiệt tình
Không gian rộng rãi, vị trí dễ tìm
Gà cay sài gòn ngon cực kì hihi"
632,Gà rán và Mì Ý - Jollibee - Âu Cơ,Nhi Pham,https://www.foody.vn/thanh-vien/NP1309,6.0,10/06/2017 ,Jollibee - Âu Cơ,"Sẵn ngày lễ quốc tế thiếu nhi nên ghé vào ăn cùng e
Phải nói là bước vào một cái là léo nhéo ì xèo chạy nhảy bóng bay đủ kiểu của các bé nhỏ, đông đúc nhộn nhịp hăn
Goi combo gà và mỳ ý
Spaghetti ăn thì tạm được không ngon lắm, sốt thịt thì ko nhiều. Nếu một người ăn ko đủ. Dành cho bé nhỏ thì chắc đươc
Con gà thì bình thường bột không ngon lắm, ko như hình cho hai cái ức ăn ngán quá chưng.
Điêm khác đặc trưng ở đây về phần tương ớt, ko cay mà kiểu tương chua ngọt, chắc hợp mấy bé hơn.
Nhân viên thì bình thường tạm ổn
Jollibee theo kiểu tự phục vụ, khi thanh toán xong thì hóa đơn đem về hoặc kèm số và một phần chắc đông nên không chu đáo phải tới hỏi có chưa rồi tới tự bưng đồ ăn thì khách đi lên lấy.
Không gian thì tương đối vừa không chật cũng không rộng nhưng do chắc ngày lễ nên kẹt chỗ, kiếm chỗ ngồi mà cũng chờ đợi chật vât
Gửi xe: free, có người dắt xe nhiệt tính
Gia cả thì không phải là rẻ nhưng so về chất lượng đi kèm thì chỉ có thể gọi là tạm ổn chứ không đăch biệt"
633,Gà rán và Mì Ý - Jollibee - Âu Cơ,Ngoc Bich Nguyen Le,https://www.foody.vn/thanh-vien/nguyenlengocbich260896,9.2,07/05/2017 ,Ngon rẻ,"Sẵn tiện đi công việc về nên ghé vào ăn luôn, mình chưa ăn Jollibee bao giờ
Bước vào cửa hàng có cảm giác được hồi teen ghê ghớm vì toàn mấy bé thôi
Cửa hàng đang có combo 129k hay 139k gì ý , tưởng ko no ai dè no ko tưởng
Phải nói Spaghetti ngon lắm, mình phải mua riêng 1 phần để ăn cơ
Có lẽ ở đây đa phần cho mấy bé ăn mà thay vì tương ớt thì là tương chua ngọt nhưng vì mình cũng còn tâm hồnn ""bé bỏng"" nên khoái cực luôn hahaaa
Kem ở đây cũng ngon nữa, kiểu béo béo thơm thơm lạ lạ ý
Chị nhân viên dễ thương , nhiệt tình
Jollibee hình như theo kiểu tự phục vụ, khi thanh toán xong thì hóa đơn sẽ có số và chờ trên bảng thông báo hiện số tới lấy đồ ăn thì khách đi lên lấy, nhưng mình lại được anh nhân viên mang ra tận bàn mấy lần luôn ngại quá hic hic
Lần đầu mình thấy đồ ăn để theo kiểu ngộ nghĩnh thế á, mỗi 1 món là một cái dĩa, mà nghĩ bày thế này chắc rửa mệt lắm T_T"
634,Gà rán và Mì Ý - Jollibee - Âu Cơ,Tú Ngân,https://www.foody.vn/thanh-vien/tp.tungan,7.0,20/02/2017 ,Jollibee - Âu Cơ,"Chính thức nghiện kem vani ở đây. Siêu ngon. Nhân viên dễ thương, thân thiện, không gian cũng khá ok, gần trường nên chắc sẽ ghé thường xuyên."
635,Gà rán và Mì Ý - Jollibee - Âu Cơ,Chocolate Dark,https://www.foody.vn/thanh-vien/phuong.lam.3152130,8.0,24/01/2017 ,Jollibee,"Quán mới mở ngày 20/01. Đi dịp khai trương nên có khuyến mãi, phần mình ăn là 80.000đ gồm 2 miếng gà, 1 khoai tây chiên, 1 mì ý, 1 nước ngọt. Ăn no luôn. Rất thích ăn gà và kem của jollibee.
Jollibee Âu Cơ có 1 lầu, không gian dưới lầu nhìn đẹp hơn.
Nhân viên phục vụ tốt, sẽ quay lại."
